movieId,title,genres,year
7154,Mona Lisa Smile,Drama|Romance,2003
7155,Calendar Girls,Comedy,2003
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary|War,2003
7158,House of Sand and Fog,Drama,2003
7160,Monster,Crime|Drama,2003
7161,Cheaper by the Dozen,Children|Comedy,2003
7162,Cold Mountain,Drama|Romance|War,2003
7163,Paycheck,Action|Sci-Fi|Thriller,2003
7164,Peter Pan,Action|Adventure|Children|Fantasy,2003
7165,"Company, The",Drama|Musical,2003
7167,Japanese Story,Drama,2003
7169,Chasing Liberty,Comedy|Romance,2004
7171,Aileen: Life and Death of a Serial Killer,Documentary,2003
7173,Along Came Polly,Comedy|Romance,2004
7175,Torque,Action|Crime,2004
7176,Crimson Gold (Talaye sorgh),Drama,2003
7177,Osama,Drama,2003
7178,"Great Gatsby, The",Drama,1974
7179,Wuthering Heights,Drama|Romance,1992
7181,Ship of Fools,Drama,1965
7184,This Property is Condemned,Drama|Romance,1966
7190,Jane Eyre,Drama,1970
7191,Blame It on the Bellboy,Comedy,1992
7192,Only the Strong,Action,1993
7193,"Adventures of Ford Fairlane, The",Action|Comedy,1990
7202,Beyond Re-Animator,Horror,2003
7205,"Wind and the Lion, The",Adventure,1975
7206,Mon Oncle (My Uncle),Comedy,1958
7208,Dr. Jekyll and Mr. Hyde,Drama|Horror,1941
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",Comedy,1953
7211,People Will Talk,Comedy|Romance,1951
7212,I Was a Male War Bride,Comedy|Romance,1949
7215,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,1944
7216,High Sierra,Crime|Drama|Film-Noir|Thriller,1941
7217,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,1947
7218,"Ox-Bow Incident, The",Drama|Western,1943
7219,They Drive by Night,Drama,1940
7222,Reefer Madness (a.k.a. Tell Your Children),Comedy|Drama,1938
7223,D.O.A.,Drama|Film-Noir|Mystery,1950
7225,Pumping Iron,Documentary,1977
7228,Cool World,Animation|Comedy|Fantasy,1992
7234,"Strada, La",Drama,1954
7235,Ichi the Killer (Koroshiya 1),Action|Comedy|Crime|Drama|Horror|Thriller,2001
7236,"Boy and His Dog, A",Sci-Fi,1975
7238,Ashes and Diamonds (Popiól i diament),Drama|War,1958
7243,Intolerance: Love's Struggle Throughout the Ages,Drama,1916
7245,Tormented,Horror|Thriller,1960
7247,Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,1968
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The)",Action|Adventure|Drama|War,2001
7251,Where the Day Takes You,Drama,1992
7254,The Butterfly Effect,Drama|Sci-Fi|Thriller,2004
7255,Win a Date with Tad Hamilton!,Comedy|Romance,2004
7256,Touching the Void,Adventure|Documentary,2003
7257,"Big Bounce, The",Comedy|Crime|Thriller,2004
7258,"Perfect Score, The",Comedy|Crime,2004
7259,You Got Served,Drama|Musical,2004
7260,Latter Days,Comedy|Drama|Romance,2003
7261,Barbershop 2: Back in Business,Comedy,2004
7262,Catch That Kid,Action|Adventure|Children|Comedy|Crime,2004
7263,Miracle,Drama,2004
7264,An Amazing Couple,Comedy|Romance,2002
7265,"Dreamers, The",Drama,2003
7266,"Lost Skeleton of Cadavra, The",Comedy|Horror|Sci-Fi,2002
7282,"Hip Hop Witch, Da",Comedy|Horror|Thriller,2000
7285,Thirteen,Drama,2003
7292,Best Defense,Comedy|War,1984
7293,50 First Dates,Comedy|Romance,2004
7294,Welcome to Mooseport,Comedy,2004
7297,Kitchen Stories (Salmer fra kjøkkenet),Comedy|Drama,2003
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),Drama,2003
7301,Diary of a Country Priest (Journal d'un curé de campagne),Drama,1951
7302,"Thief of Bagdad, The",Action|Adventure|Fantasy,1924
7303,The Diary of Anne Frank,Drama|War,1959
7304,Allegro non troppo,Animation|Comedy|Fantasy|Musical,1977
7305,Black Widow,Crime|Drama|Mystery|Thriller,1987
7306,"Herod's Law (Ley de Herodes, La)",Comedy|Crime|Mystery,2000
7307,Flesh & Blood,Action|Adventure|Drama|War,1985
7308,King Solomon's Mines,Adventure|Comedy,1985
7310,Raw Deal,Action,1986
7311,"Goodbye, Mr. Chips",Drama|Romance,1939
7312,"Follow Me, Boys!",Comedy|Drama,1966
7315,Against the Ropes,Comedy|Drama,2004
7316,Confessions of a Teenage Drama Queen,Comedy,2004
7317,EuroTrip,Adventure|Comedy,2004
7318,"Passion of the Christ, The",Drama,2004
7319,Club Dread,Comedy|Horror,2004
7320,Dirty Dancing: Havana Nights,Romance,2004
7321,Twisted,Thriller,2004
7323,"Good bye, Lenin!",Comedy|Drama,2003
7324,Hidalgo,Adventure|Drama,2004
7325,Starsky & Hutch,Action|Comedy|Crime|Thriller,2004
7326,"Reckoning, The",Crime|Drama,2004
7327,Persona,Drama,1966
7328,"Passion of Anna, The (Passion, En)",Drama,1969
7333,"Corbeau, Le (Raven, The)",Crime|Drama|Thriller,1943
7335,Pickup on South Street,Film-Noir,1953
7336,"Damned, The (La Caduta degli dei)",Drama|War,1969
7340,Just One of the Guys,Comedy,1985
7344,"Wrong Arm of the Law, The",Comedy|Crime,1963
7345,Agent Cody Banks 2: Destination London,Action|Adventure|Children|Comedy,2004
7346,"Girl Next Door, The",Comedy|Romance,2004
7347,Secret Window,Mystery|Thriller,2004
7348,Spartan,Thriller,2004
7349,Broken Wings (Knafayim Shvurot),Drama,2002
7352,Wilbur Wants to Kill Himself,Comedy|Drama|Romance,2002
7354,Mad Dog and Glory,Comedy|Drama|Romance,1993
7357,Peyton Place,Drama|Romance,1957
7360,Dawn of the Dead,Action|Drama|Horror|Thriller,2004
7361,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,2004
7362,Taking Lives,Crime|Drama|Thriller,2004
7364,Intermission,Comedy|Crime|Drama,2003
7366,Jersey Girl,Comedy|Drama|Romance,2004
7367,"Ladykillers, The",Comedy|Crime,2004
7368,Never Die Alone,Crime|Drama|Thriller,2004
7369,Scooby-Doo 2: Monsters Unleashed,Action|Adventure|Children|Comedy|Mystery,2004
7371,Dogville,Drama|Mystery|Thriller,2003
7372,Ned Kelly,Drama,2003
7373,Hellboy,Action|Adventure|Fantasy|Horror,2004
7375,"Prince & Me, The",Comedy|Romance,2004
7376,Walking Tall,Action,2004
7377,"United States of Leland, The",Crime|Drama,2003
7379,The Alamo,Drama|War|Western,2004
7380,Ella Enchanted,Comedy|Fantasy|Romance,2004
7381,"Whole Ten Yards, The",Action|Comedy|Crime,2004
7382,I'm Not Scared (Io non ho paura),Drama|Mystery|Thriller,2003
7386,"Ten Commandments, The",Adventure|Drama,1956
7387,Dawn of the Dead,Action|Drama|Horror,1978
7390,Prey for Rock & Roll,Drama|Musical,2003
7394,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,1965
7395,Cheaper by the Dozen,Comedy|Drama,1950
7396,Scenes From a Marriage (Scener ur ett äktenskap),Drama,1973
7411,Munchies,Comedy|Horror,1987
7414,Going in Style,Comedy|Drama,1979
7419,After Hours,Comedy|Thriller,1985
7438,Kill Bill: Vol. 2,Action|Drama|Thriller,2004
7439,"Punisher, The",Action|Crime|Thriller,2004
7440,Paper Clips,Documentary,2004
7443,This So-Called Disaster,Documentary,2003
7444,13 Going on 30,Comedy|Fantasy|Romance,2004
7445,Man on Fire,Action|Crime|Drama|Mystery|Thriller,2004
7448,Envy,Comedy,2004
7449,Godsend,Drama|Horror|Thriller,2004
7450,Laws of Attraction,Comedy|Romance,2004
7451,Mean Girls,Comedy,2004
7454,Van Helsing,Action|Adventure|Fantasy|Horror,2004
7455,"Mudge Boy, The",Drama,2003
7457,Breakin' All the Rules,Comedy|Romance,2004
7458,Troy,Action|Adventure|Drama|War,2004
7459,Carandiru,Crime|Drama,2003
7460,Coffee and Cigarettes,Comedy|Drama,2003
7477,Eye See You (D-Tox),Horror|Thriller,2002
7479,Watch on the Rhine,Drama,1943
7481,Enemy Mine,Adventure|Drama|Sci-Fi,1985
7482,Enter the Dragon,Action|Crime,1973
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),Drama|Romance,1997
7487,Henry & June,Drama,1990
7492,Martin,Drama|Horror,1977
7493,"Three Faces of Eve, The",Drama,1957
7541,100 Girls,Comedy|Romance,2000
7560,Fail-Safe,Drama|Thriller|War,1964
7561,Paperhouse,Fantasy|Horror|Thriller,1988
7562,Dobermann,Action|Crime,1997
7564,Kwaidan (Kaidan),Horror,1964
7566,28 Up,Documentary,1985
7569,You Only Live Twice,Action|Adventure|Sci-Fi|Thriller,1967
7570,Octopussy,Action|Adventure|Thriller,1983
7572,Wit,Drama,2001
7573,Never Say Never Again,Action|Adventure|Thriller,1983
7579,Pride and Prejudice,Comedy|Drama|Romance,1940
7581,"Fountainhead, The",Drama,1949
7584,Woman of the Year,Comedy|Romance,1942
7587,"Samouraï, Le (Godson, The)",Crime|Drama|Thriller,1967
7614,Oklahoma!,Musical|Romance|Western,1955
7615,Desert Hearts,Drama,1985
7616,Body Double,Mystery|Thriller,1984
7618,Chaplin,Drama,1992
7619,"Miracle Worker, The",Drama,1962
7620,Monster in a Box,Comedy|Drama,1992
7624,School Ties,Drama,1992
7636,Raising Cain,Horror|Thriller,1992
7646,Rose Red,Horror|Mystery|Thriller,2002
7647,Noises Off...,Comedy,1992
7649,Babylon 5: In the Beginning,Adventure|Sci-Fi,1998
7650,"Witchfinder General (Conquerer Worm, The)",Horror,1968
7657,Versus,Action|Comedy|Fantasy|Horror,2000
7669,Pride and Prejudice,Drama|Romance,1995
7698,"China Syndrome, The",Drama|Thriller,1979
7700,"Wages of Fear, The (Salaire de la peur, Le)",Action|Adventure|Drama|Thriller,1953
7701,Look Who's Talking Too,Comedy|Romance,1990
7702,"Bells of St. Mary's, The",Drama,1945
7704,"Delta Force, The",Action,1986
7705,Pat and Mike,Comedy|Romance,1952
7706,Animal Crackers,Comedy|Musical,1930
7707,"He Said, She Said",Comedy|Drama|Romance,1991
7708,Bedazzled,Comedy|Fantasy,1967
7713,Cat People,Drama|Horror|Romance|Thriller,1942
7714,Camelot,Drama|Musical|Romance,1967
7716,"Lonely Guy, The",Comedy,1984
7720,"Four Musketeers, The",Action|Adventure|Comedy|Romance,1974
7727,Protocol,Comedy,1984
7728,"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,1946
7730,Matinee,Comedy|Drama,1993
7742,Baxter,Drama|Horror,1989
7743,Explorers,Adventure|Children|Sci-Fi,1985
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",Drama,1993
7748,Pierrot le fou,Crime|Drama,1965
7749,Weekend (a.k.a. Le Week-end) (Week End),Drama,1967
7753,Tuesdays with Morrie,Drama,1999
7756,Alexander Nevsky (Aleksandr Nevskiy),Action|Drama|War,1938
7757,Jason and the Argonauts,Action|Adventure|Fantasy,1963
7762,"Tinker, Tailor, Soldier, Spy",Drama|Thriller,1979
7766,Throne of Blood (Kumonosu jô),Action|Drama|Thriller|War,1957
7767,"Best of Youth, The (La meglio gioventù)",Drama,2003
7772,Undercurrent,Film-Noir|Thriller,1946
7773,"Bang, Bang, You're Dead",Drama,2002
7781,Twister,Comedy,1990
7782,Sniper,Action|Drama,1993
7786,Genghis Blues,Documentary,1999
7789,"11'09""01 - September 11",Drama,2002
7792,"Parallax View, The",Thriller,1974
7802,"Warriors, The",Action|Adventure|Crime|Thriller,1979
7810,Babylon 5: A Call to Arms,Adventure|Sci-Fi,1999
7811,Babylon 5: The River of Souls,Drama|Sci-Fi,1998
7812,Babylon 5: Thirdspace,Drama|Sci-Fi,1998
7815,True Stories,Comedy|Musical,1986
7820,"Virgin Spring, The (Jungfrukällan)",Crime|Drama,1960
7822,Mogambo,Adventure|Drama|Romance,1953
7826,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,1947
7831,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,1939
7832,"Thin Man Goes Home, The",Comedy|Crime|Mystery,1945
7833,Shadow of the Thin Man,Comedy|Crime|Mystery,1941
7834,After the Thin Man,Comedy|Crime|Mystery|Romance,1936
7835,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,1947
7839,Love Crazy,Comedy,1941
7840,Gunga Din,Adventure|Comedy|War,1939
7841,Children of Dune,Fantasy|Sci-Fi,2003
7842,Dune,Drama|Fantasy|Sci-Fi,2000
7843,Lammbock,Comedy,2001
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Action|Comedy,1993
7845,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,1996
7846,Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,2001
7879,Notorious C.H.O.,Comedy,2002
7882,The Plague of the Zombies,Horror,1966
7883,I Walked with a Zombie,Drama|Horror,1943
7884,Highway 61,Comedy,1991
7888,How to Succeed in Business Without Really Trying,Comedy|Musical,1967
7889,Pat Garrett and Billy the Kid,Western,1973
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L')",Drama|Horror|Sci-Fi,1964
7894,"Duck, You Sucker",Action|Western,1971
7895,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,1974
7896,Ride the High Country,Adventure|Drama|Western,1962
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Action,1975
7900,Frankenstein Must Be Destroyed,Drama|Horror|Sci-Fi,1969
7916,Gidget,Comedy,1959
7920,Desperate Living,Comedy|Crime,1977
7924,Stray Dog (Nora inu),Drama|Film-Noir|Thriller,1949
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",Action|Adventure,1958
7926,High and Low (Tengoku to jigoku),Crime|Drama|Film-Noir|Thriller,1963
7930,"People Under the Stairs, The",Horror|Mystery|Thriller,1991
7932,Dark Days,Documentary,2000
7934,Zelig,Comedy,1983
7936,Shame (Skammen),Drama|War,1968
7937,"Silence, The (Tystnaden)",Drama,1963
7938,Winter Light (Nattvardsgästerna),Drama,1963
7939,Through a Glass Darkly (Såsom i en spegel),Drama,1961
7940,The Magician,Drama,1958
7943,"Killers, The",Crime|Film-Noir,1946
7944,"Night of the Iguana, The",Drama|Thriller,1964
7951,Nightbreed,Fantasy|Horror,1990
7976,Ken Park,Drama,2002
7979,Monterey Pop,Documentary|Musical,1968
7980,"Bridge Too Far, A",Action|Drama|War,1977
7981,Infernal Affairs (Mou gaan dou),Crime|Drama|Thriller,2002
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",Drama|Horror|Mystery|Thriller,2003
7983,Broadway Danny Rose,Comedy,1984
7984,From Beyond,Horror|Sci-Fi,1986
7986,Robot Jox,Sci-Fi,1990
7987,Dolls,Horror,1987
7988,Space Truckers,Comedy|Sci-Fi,1996
7991,Death Race 2000,Action|Sci-Fi,1975
7993,"Bucket Of Blood, A",Comedy|Horror,1959
8008,Brigadoon,Fantasy|Musical|Romance,1954
8010,"Power of One, The",Drama,1992
8011,"Weather Underground, The",Documentary,2002
8012,Kikujiro (Kikujirô no natsu),Comedy|Drama,1999
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",Drama,2003
8015,"Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,1970
8016,"Getaway, The",Action|Crime|Drama|Thriller,1972
8019,Dark Water (Honogurai mizu no soko kara),Drama|Horror|Mystery|Thriller,2002
8024,"Thing Called Love, The",Comedy|Drama|Romance,1993
8025,The Thief,Drama,1997
8033,How to Steal a Million,Comedy|Crime|Romance,1966
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",Crime|Horror|Thriller,1996
8042,Mean Streets,Crime|Drama,1973
8043,Jack the Bear,Comedy|Drama,1993
8044,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,1932
8045,Hamburger Hill,Action|Drama|War,1987
8057,Sweet Bird of Youth,Drama,1962
8092,Frankenstein Unbound,Drama|Horror|Sci-Fi,1990
8093,Shiri (Swiri),Action|Drama|Romance|Thriller,1999
8094,Bad Day at Black Rock,Drama|Thriller|Western,1955
8117,In China They Eat Dogs (I Kina spiser de hunde),Action|Comedy,1999
8118,Delta Force 2 (Delta Force 2: The Colombian Connection),Action|Adventure|Thriller|War,1990
8119,Crossroads,Drama,1986
8121,"Seducing Doctor Lewis (Grande séduction, La)",Comedy,2003
8125,Sunrise: A Song of Two Humans,Drama|Romance,1927
8126,Shock Corridor,Drama,1963
8128,Au revoir les enfants,Drama,1987
8131,Pursuit of Happiness,Comedy|Romance,2001
8132,Gladiator,Action|Drama,1992
8136,Indestructible Man,Crime|Horror|Sci-Fi,1956
8137,"Wasp Woman, The",Horror|Sci-Fi,1959
8138,Attack of the Giant Leeches,Horror|Sci-Fi,1959
8142,Dead or Alive: Hanzaisha,Action|Crime,1999
8143,Lola Montès,Drama,1955
8147,Charly,Drama|Sci-Fi,1968
8153,Lust for Life,Drama,1956
8154,"Dolce Vita, La",Drama,1960
8157,Jin Roh: The Wolf Brigade (Jin-Rô),Animation|Fantasy|Thriller,1998
8158,Rush,Crime|Drama,1991
8167,Captain Blood,Action|Adventure|Romance,1935
8169,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,1987
8183,Educating Rita,Comedy|Drama,1983
8188,Sansho the Bailiff (Sanshô dayû),Drama,1954
8189,Zazie dans le métro,Comedy,1960
8190,"Americanization of Emily, The",Comedy|Drama|War,1964
8191,Anne of the Thousand Days,Drama,1969
8195,"Avventura, L' (Adventure, The)",Drama|Mystery|Romance,1960
8196,Beyond the Valley of the Dolls,Comedy|Horror,1970
8197,Hiroshima Mon Amour,Drama|Romance|War,1959
8199,Ugetsu (Ugetsu monogatari),Drama|Thriller,1953
8207,"Day of the Jackal, The",Crime|Thriller,1973
8225,Night of the Living Dead,Horror,1990
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,1931
8232,I Love You Again,Comedy|Drama,1940
8235,Safety Last!,Action|Comedy|Romance,1923
8236,While the City Sleeps,Drama|Film-Noir,1956
8238,Little Murders,Comedy|Crime,1971
8239,Viridiana,Comedy|Drama,1961
8241,Masterminds,Action|Comedy|Thriller,1997
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action|Adventure|Animation|Comedy|Crime|Mystery,1979
8254,Arizona Dream,Comedy|Drama|Fantasy|Romance,1993
8261,3 Women (Three Women),Drama,1977
8264,Grey Gardens,Documentary,1975
8266,Purple Rain,Drama|Musical,1984
8268,Point of No Return,Action|Thriller,1993
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",Comedy|Drama|Romance,1990
8275,College,Comedy,1927
8290,Mitchell,Action|Crime,1975
8293,Used People,Comedy|Drama,1992
8302,"Front Page, The",Comedy|Drama|Romance,1931
8327,Dolls,Drama|Romance,2002
8331,"Man Who Came to Dinner, The",Comedy,1942
8335,Make Way for Tomorrow,Drama,1937
8336,"Major and the Minor, The",Comedy|Romance,1942
8337,"Caine Mutiny, The",Drama|War,1954
8338,Black Narcissus,Drama,1947
8340,Escape from Alcatraz,Drama|Thriller,1979
8341,Oliver Twist,Adventure|Crime|Drama,1948
8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004
8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004
8362,Raising Helen,Comedy|Drama|Romance,2004
8363,Soul Plane,Comedy,2004
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,2003
8366,Saved!,Comedy|Drama,2004
8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004
8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",Action|Comedy|Crime|Drama,2003
8371,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2004
8372,Garfield: The Movie,Animation|Children|Comedy,2004
8373,"Stepford Wives, The",Comedy|Fantasy|Thriller,2004
8375,"Hunting of the President, The",Documentary,2004
8376,Napoleon Dynamite,Comedy,2004
8378,"Doctor, The",Drama,1991
8379,"Dresser, The",Drama,1983
8380,Father Hood,Comedy,1993
8382,Hello Again,Comedy,1987
8383,Hope Springs,Comedy|Romance,2003
8385,Lover Come Back,Comedy|Romance,1961
8387,Police Academy: Mission to Moscow,Comedy|Crime,1994
8391,Big Wednesday,Comedy|Drama,1978
8402,Book of Love,Comedy|Romance,1990
8405,Hour of the Wolf (Vargtimmen),Drama|Horror,1968
8410,Suddenly,Crime|Drama|Film-Noir,1954
8424,"Divorcee, The",Drama|Romance,1930
8425,Meet the Applegates,Comedy,1991
8426,Robot Carnival (Roboto kânibauru),Animation|Comedy|Drama|Fantasy|Sci-Fi,1987
8427,Americathon,Comedy|Sci-Fi,1979
8446,Sands of Iwo Jima,Action|Drama|Romance|War,1949
8447,This Island Earth,Sci-Fi,1955
8450,Anthony Adverse,Adventure|Romance,1936
8451,Blackboard Jungle,Drama,1955
8454,Luna Papa,Comedy|Drama|Fantasy,1999
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,1970
8458,To Each His Own,Drama,1946
8459,"Heiress, The",Drama|Romance,1949
8461,Dragon Seed,Drama|War,1944
8462,Executive Suite,Drama,1954
8463,Johnny Belinda,Drama,1948
8464,Super Size Me,Comedy|Documentary|Drama,2004
8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942
8477,"Jetée, La",Romance|Sci-Fi,1962
8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940
8482,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945
8484,"Human Condition I, The (Ningen no joken I)",Drama|War,1959
8487,Please Don't Eat the Daisies,Children|Comedy|Musical,1960
8491,White Heat,Crime|Drama|Film-Noir,1949
8492,"Christmas Carol, A (Scrooge)",Drama|Fantasy,1951
8493,Memphis Belle,Action|Drama|War,1990
8494,"Cincinnati Kid, The",Drama,1965
8495,Animal Factory,Crime|Drama,2000
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,1974
8501,"Hitcher, The",Action|Thriller,1986
8502,Show Boat,Drama|Musical|Romance,1951
8506,Fear X,Mystery|Thriller,2003
8507,Freaks,Crime|Drama|Horror,1932
8511,"Immigrant, The",Comedy,1917
8512,Silent Movie,Comedy,1976
8518,Anna Christie,Drama,1930
8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931
8526,Around the World in 80 Days,Adventure|Children|Comedy,2004
8528,Dodgeball: A True Underdog Story,Comedy,2004
8529,"Terminal, The",Comedy|Drama|Romance,2004
8530,Dear Frankie,Drama|Romance,2004
8531,White Chicks,Action|Comedy|Crime,2004
8532,"Door in the Floor, The",Drama,2004
8533,"Notebook, The",Drama|Romance,2004
8534,Two Brothers (Deux frères),Adventure|Children|Drama,2004
8535,De-Lovely,Drama|Musical,2004
8542,"Day at the Races, A",Comedy|Musical,1937
8571,Bob & Carol & Ted & Alice,Comedy|Drama,1969
8574,"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,1987
8575,"Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,2001
8577,Comandante,Documentary,2003
8578,Undead,Action|Comedy|Horror|Sci-Fi,2003
8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991
8581,Pirates of Silicon Valley,Documentary|Drama,1999
8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992
8587,Mayor of the Sunset Strip,Documentary,2003
8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,2002
8591,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984
8593,Juice,Action|Crime|Drama|Thriller,1992
8596,Revenge of the Pink Panther,Comedy|Crime,1978
8600,Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,1938
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Comedy|Drama,1933
8604,Taxi,Action|Comedy,1998
8605,Taxi 3,Action|Comedy,2003
8607,Tokyo Godfathers,Adventure|Animation|Drama,2003
8609,Our Hospitality,Comedy,1923
8610,All of Me,Comedy|Fantasy,1984
8611,"Farmer's Daughter, The",Comedy,1947
8614,Overboard,Comedy|Romance,1987
8617,Butterfield 8,Drama,1960
8620,"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,1962
8622,Fahrenheit 9/11,Documentary,2004
8623,Roxanne,Comedy|Romance,1987
8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,1965
8632,Secret Society,Comedy,2002
8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984
8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004
8638,Before Sunset,Drama|Romance,2004
8640,King Arthur,Action|Adventure|Drama|War,2004
8641,Anchorman: The Legend of Ron Burgundy,Comedy,2004
8643,"Cinderella Story, A",Comedy|Romance,2004
8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,2004
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",Crime|Drama,2004
8650,Long Day's Journey Into Night,Drama,1962
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",Crime|Drama,1988
8665,"Bourne Supremacy, The",Action|Crime|Thriller,2004
8666,Catwoman,Action|Crime|Fantasy,2004
8667,A Home at the End of the World,Drama|Romance,2004
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime|Horror|Mystery|Thriller,1933
8677,Flash Gordon Conquers the Universe,Action|Sci-Fi,1940
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,1956
8685,"Miracle of Marcelino, The (Marcelino pan y vino)",Comedy|Drama,1955
8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972
8695,"Bachelor and the Bobby-Soxer, The",Comedy,1947
8711,Mr. Blandings Builds His Dream House,Comedy,1948
8712,My Favorite Wife,Comedy|Romance,1940
8713,"New Adventures of Pippi Longstocking, The",Adventure|Children|Fantasy|Musical,1988
8714,Night and Day,Drama|Musical,1946
8718,"Snake Pit, The",Drama,1948
8720,"Super, The",Comedy,1991
8724,"Leopard, The (Gattopardo, Il)",Drama|War,1963
8727,"Day of the Locust, The",Drama,1975
8730,To End All Wars,Action|Drama|War,2001
8738,"Woman Is a Woman, A (femme est une femme, Une)",Comedy|Drama|Musical|Romance,1961
8743,Biggles,Adventure|Fantasy|Sci-Fi,1986
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,1963
8753,Unprecedented: The 2000 Presidential Election,Documentary,2002
8754,"Prime of Miss Jean Brodie, The",Drama,1969
8755,My Voyage to Italy (Il mio viaggio in Italia),Documentary,1999
8765,This Gun for Hire,Crime|Film-Noir|Thriller,1942
8771,Sherlock Holmes: Terror by Night,Crime|Mystery|Thriller,1946
8772,"Spy Who Came in from the Cold, The",Drama|Thriller,1965
8773,Sherlock Holmes and the Secret Weapon,Crime|Mystery|Thriller,1942
8774,Sherlock Holmes: The Woman in Green,Mystery,1945
8778,Sherlock Holmes: Dressed to Kill,Crime|Mystery,1946
8781,"Manchurian Candidate, The",Thriller,2004
8782,Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,2004
8783,"Village, The",Drama|Mystery|Thriller,2004
8784,Garden State,Comedy|Drama|Romance,2004
8795,Musa the Warrior (Musa),Action|Adventure|Drama|War,2001
8796,"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,1966
8798,Collateral,Action|Crime|Drama|Thriller,2004
8799,Little Black Book,Comedy|Romance,2004
8800,Code 46,Romance|Sci-Fi,2003
8804,"Story of Women (Affaire de femmes, Une)",Drama,1988
